id,membercount,Name,Engagement % (Last 30 Days),Activity Score (Last 30 Days),Installed Date,Category
77612999-74d2-4028-8127-4f0950663820,7551,"Zomato food delivery jobs,all india",4.395604396,113.6666667,43913,Jobs & Careeer
77c116a9-702f-4a8a-92ce-0dbab731bd26,2902,Borivali Cyclists Association | BCA,7.554945055,3.150943396,43943,Sports & Gaming
77d028c2-e237-4f0f-bc38-c7ec641db520,12338,Pune Food Freak,0,0,43845,Food & Drink
77f76ae3-4106-4a9c-b794-baa9962f32f0,158,NA,0,0,01-09-2019,NA
7830d64f-d121-4972-9cf8-f100bff4a63b,104,NA,0,0,01-09-2019,NA
7890695a-575e-40d6-a11d-ca8acb297848,575,Dhoom macha le,0,0,43908,Entertainment
78ebe5cc-8f20-4499-8303-1714eb2bd845,175,NA,0,0,01-09-2019,NA
79075fcb-f044-4001-828a-9d72b881d89c,853,Pune Wholesale Bazaar,339.2020815,0.063638836,43871,Business-Brand
79999870-2c38-49e1-b011-4e56cf18b877,107,NA,0,0,01-09-2019,NA
79c47260-a2c7-47e3-aa2e-5ea5bfbcc9bb,60341,Nakkheeran News tamil Live,0,0,43855,Politics
7a5d4b43-3842-4b6d-a6f3-80b54d49ca10,579,Health Tips and Quotes,0,0,43912,Fitness & Health
7a652a6b-f18d-4867-a50b-518609b3b615,48382,💓Club House 💓,1413.295258,128.5564697,43993,Entertainment
7ac6db62-79a2-41ec-8870-1dda9f565744,1022,Feminance,0,0,43895,Learning & Education
7ad6c446-db32-4f42-a044-6ba22a9eb90e,193,NA,0,0,01-09-2019,NA
7b32a048-514b-4230-9116-be6b6de27ef6,12135,Hyderabad Moms (Hyderabad Mommies),472.6710601,37.57636122,43854,Parenting
7b453c73-ad2d-4a38-860d-b5c1f8d26115,688,GyandharaBytes YouTube Promotions,0,0,43922,Cooking & Recipes
7b91dd44-da88-428a-b450-d6329e86862f,834,Marathi Mahila Udyojak | आणि गप्पा कट्टा ऑनलाइन ग्रुप | (Only for Ladies) ✅,0,0,43877,Entertainment
7bb35dc9-bf84-4a91-9c82-a710e64d1d2e,2789,Priyanka Chopra Fans,0.570409982,0.333333333,43895,Entertainment
7bc1bbdb-dad2-4192-bfae-046e5f447422,1500,India Buy & Sale,3.976143141,0.2,44011,Buy & Sell
7c178c00-9002-420d-bf18-79a9ae2f37fb,125,NA,0,0,01-09-2019,NA
7ccce603-ed93-4174-a0e6-7d7348dbb79e,8558,Quantitative Aptitude (Qmaths),0,0,43910,Learning & Education
7d1ece03-31bb-4237-8346-0dbe0c86fd6a,1277,AMIBROKER AFL,1.443768997,1.714285714,44001,Learning & Education
7d28cd14-b3d2-4e9c-99be-2c35d7939dbb,317,SKIN & HAIR CARE SOLUTIONS,29.78208232,1.510204082,44047,"Lifestyle, Beauty & Makeup"
7d42a7dc-250d-4b00-9e58-14412525ec61,158124,Pinkishe,102.4680195,145.5153707,44013,Others
7d662ef0-5882-4ca8-9e21-708ceb84d604,67892,Market Place India,0.002946116,1,43990,Neighborhood/Local Groups
7db08842-b158-4acd-9a34-d1b5821e955c,1825,Retailer & Distributor AePS & BBPS & DMR,0.326619488,5,43997,Buy & Sell
7ddcb20c-b0f8-4b7e-bc9e-332d7fa1e747,15963,Gujarat,0,0,43990,Neighborhood/Local Groups
7e253742-efb4-4468-89c3-311b484bf2bf,117,NA,0,0,01-09-2019,NA
7ec9a192-4fa0-4d07-b3a4-699af53a5e23,381,Urban Horticulture (An Initiative by IKSL),0,0,43907,Hobby Groups
7f2c5815-3bef-4a36-a524-ee36e08e5f2d,2643,"தாய்மையின் சிறப்பு, குழந்தை வளர்ப்பு,",36.34658665,19.61702128,43999,Parenting
7f83fbe6-52a4-4bb4-965e-2288d3b79b10,52,NA,0,0,01-09-2019,NA
7f84254d-c82e-4c9d-8a03-851544709d04,199,NA,0,0,01-09-2019,NA
7fd8b87c-2444-4c42-a0fc-9888b54f76ab,3021,Food For The Soul,0.993048659,0.25,43907,Food & Drink
809f7077-f079-4388-9afa-7f1e91b928cb,4476,StartupGrind NCR,1.318730443,0.404761905,43996,Neighborhood/Local Groups
80bcfd32-45c8-4726-9976-980c898f0653,108226,MUMBAI WHOLESALE MARKET,0,0,43943,Neighborhood/Local Groups
8179136a-8f3c-4ed0-aa6a-5f75d3d66fca,2646,Gwalior Residents Network,7.634449041,1.743243243,43871,Neighborhood/Local Groups
81c94a91-c050-4844-bfdc-a6e94a65d317,615,Athiya shetty fan group,0,0,43965,NA
81e7bf29-c33b-45d8-92b5-9707cb87ae69,592,Indian Women on Mission,60,5.507692308,44022,Parenting
8206f2bf-11da-48e7-9643-eeca11465f5d,239,NA,0,0,01-09-2019,NA
82210f30-606a-4a80-89a0-d55bdaffc2fb,1900,Influential Entrepreneurs™,0,0,43921,Hobbies & Interests
82c13f08-17c7-4a35-924c-642499bc51f0,736,Second Life Resort,0,0,43908,Travel
82d2ed93-acca-4220-9e88-c7ed15bcee28,1472,Evah Fashion,0,0,43907,"Lifestyle, Beauty & Makeup"
8301677f-b0f1-4321-95cd-04d82166ddfd,434,The News Times Global Reporter,0,0,43906,Entertainment
8324ec22-2c49-4d92-9ccc-a6e137d7d34d,268,ഈ കൂട്ടിൽ  ഇത്തിരി നേരം,106.2962963,5.522727273,44019,Entertainment
832c796b-d6d7-4799-bfa7-b3f1945f0ad1,202,NA,0,0,01-09-2019,NA
84079bc2-e35c-44dc-b84e-2b0b2ad6a621,46221,Natural Home Remedies for Everything,0,0,43895,Fitness & Health
8496e770-da2b-484d-9740-1b4dfbf1bff9,1059,Tekraze,0.661000944,0.166666667,44037,Entertainment
84ba97b8-1924-4b6d-9d5d-3fcafcbee13e,98,NA,0,0,01-09-2019,NA
85349f21-cb95-4e47-b35a-056787437f72,103,NA,0,0,01-09-2019,NA
85b28cde-1d6a-48c0-900c-9cc513157bf3,82,NA,0,0,01-09-2019,NA
860b1c24-95aa-435f-96a3-657cd4fcd3e9,93,NA,0,0,01-09-2019,NA
8623a252-ef1b-4cc0-ae99-6737fbf77dd4,2632,"The Footwear India - Manufacturers, Wholesalers, Traders, Retailers & Oth,",0,0,43909,Buy & Sell
864c4b60-5757-43b0-8a96-30b7829b0aef,3175,KHOJININDIA.COM,0,0,43971,Neighborhood/Local Groups
87666031-3b13-49a8-a836-c65caff1552b,6958,PCOS Support,0.215269805,0,43965,Fitness & Health
888eed83-d671-4c48-87fe-9fc5b5a3de06,249,NA,0,0,01-09-2019,NA
89d9808d-eb01-4ada-8712-a39c713d56e7,2311,Books online india,0.605798356,0,43971,Learning & Education
8a1c1d7d-fb78-48ef-a90d-53fc6e874f41,264,Crimean Federal University (CSMU),0,0,43928,Learning & Education
8a426608-854f-4517-bcfa-16be9d14c3fd,4171,personal loan & business loan in Gujarat,0.237925291,9,43993,Business-Brand
8a74c744-f8bc-4b18-8350-12fba462eb39,707,Sree Guru Youth & teenager Federation,12.28813559,20.75,43950,Faith & Spirituality
8ae76283-ddd5-472c-a801-d616206ad9ef,3441,Indian Dancers  🎬        100 friend's add kare🎤🎵🎸,0,0,43974,Entertainment
8b349706-91e3-4063-9300-6aa541013c94,637,ماں اور بچے کی صحت کے گھریلو نسخے (Home Remedies for Mother and Child),694.8031496,14.92779783,43726,Parenting
8b3c2633-c900-4ff5-bd3d-da42e82e989e,123,NA,0,0,01-09-2019,NA
8b87d642-ed6c-476f-8bfa-44acb21523e1,881,Breastfeeding Diet Support Group,35.56370302,7.622222222,44014,Cooking & Recipes
8b9f00a4-dc58-4fd4-9256-00bff24c637b,992,I Wear African Group,0.202020202,1,44030,"Lifestyle, Beauty & Makeup"
8bb27935-9a8e-4be8-980a-3dbc614d1601,26889,Makeup Artist in Kolkata,0,0,43956,"Lifestyle, Beauty & Makeup"
8bc588c2-1614-44f9-a1fc-b209ff7466b8,997,Find Carole Baskin's Husband,0,0,43922,Entertainment
8bf30ed2-e6ca-44f9-a2ec-8d42680d7250,120,NA,0,0,01-09-2019,NA
8c9ee087-bac1-41ea-8cb1-afc8c2e42598,64,NA,0,0,01-09-2019,NA
8db1243f-e278-4deb-b885-55dd8dc8442f,3926,BombSquad Game [Global],0,0,43914,Sports & Gaming
8ea3bdf0-4018-40bc-9551-4295eab9d753,371,pose jax,0,0,43924,Entertainment
8f6ae428-9388-4dc5-8ec1-e1ded10f2412,690,my dream is my passion....,0,0,43906,Entertainment
8fa8d50b-15dc-4182-9a13-42abea593a6e,6207,Jharkhand Job Seekers,0,0,43906,Jobs & Careers
900265bf-ce40-4f74-bc02-f50f7cfb67d2,95,NA,0,0,01-09-2019,NA
90a6c2af-799a-4188-94f2-e1cc3b687da8,25664,Telugu health and beauty tips,2.149149453,42.53846154,44034,Medical & Mental Health
9180be19-1412-4122-abde-6c19705805d0,179,NA,0,0,01-09-2019,NA
92c835a8-06de-4ed3-b4ea-172827a98a0a,542,Flat and flatmates(Jodhpur Chapter),0,0,43948,Neighborhood/Local Groups
92e5555e-b17c-4577-94e6-7f5ded41b4b1,177,NA,0,0,01-09-2019,NA
92f71976-b90e-43af-9011-9a725caa5232,1053,Bengali E-books For All Community,0,0,43933,Entertainment
933812d1-44d2-4cbc-9bf3-eb1a8c424804,396,Self publishing support,10.85858586,1.263157895,43982,Other
935c62fc-f9b5-496d-9938-82d0057f61a2,259,Kiss Me Not - The Short Film..,1.158301158,0,43907,Entertainment
94080a36-6f2b-48ae-a2d2-5765ddf752b1,1328,Food Photography,190,9.21969697,43889,Hobbies & Interests
941fdc63-23d9-4e40-9cb7-31ea0f0fbb0c,351,Black Capitals Group,0,0,43929,Other
949a2d74-4a45-4db2-8866-f7b922d32f47,1341,Gwalior Moms Club,52.33576642,10.95,43871,Parenting
952876aa-8d8d-4e2f-9b78-e4b73469da8f,100395,Fitness2Flash - Women's Health & Weight Loss,117.2576949,130.4916574,43923,Fitness & Health
95924cc5-fa50-457f-a205-ea9d4e27621a,188,NA,0,0,01-09-2019,NA
95b29f1c-4c3e-4991-bd68-76577e8f9635,285,Shayarana Andaaz Apna Apna शायराना अंदाज़ अपना अपना,0,0,43855,Hobby Groups
95b73646-4604-4d1f-ba54-ff630a65482e,138,NA,0,0,01-09-2019,NA
95c9e527-e425-4ada-a029-f9d8654fc6f9,432,Women Wave,13.92694064,1.346153846,43914,Neighborhood/Local Groups
960a9bff-a161-4334-8f16-9648eb33a883,79,NA,0,0,01-09-2019,NA
96533bb0-d796-4333-b60c-d7cabc3f7623,165,NA,0,0,01-09-2019,NA
9698cd62-6b80-4052-9af8-98a69a6eb59d,401,Lenzsation Academy of Photography,0,0,44013,Hobbies & Interests
96bc3947-01ce-4fc4-95c2-991967b316a1,184,NA,0,0,01-09-2019,NA
96d9df8c-d974-4687-b3f7-d81ec6e7df62,2824,Parenthood & Kids,0.879352796,0.388888889,44019,Parenting
970a8721-d644-444a-9fc9-767067abf934,73,NA,0,0,01-09-2019,NA
971eb57f-a4bd-4970-92db-51796238c086,425,Knowing Assam (নৌইং আসাম),0,0,44038,Entertainment
97308a67-63d0-4550-b748-04087cd6176d,190,NA,0,0,01-09-2019,NA
97d05149-2bd8-4dc5-81a8-087888344f86,160,NA,0,0,01-09-2019,NA
98498f9f-8d2a-4fe9-b9d6-4d3bdf3db496,82,NA,0,0,01-09-2019,NA
99c1b807-854b-4ac9-9a2d-1823d3d1b3d3,14567,NYCRavers,0,0,43911,Entertainment
9a1bc59e-0f56-4d14-8d6b-d40f01e1adfa,57,NA,0,0,01-09-2019,NA
9aa6dabc-3356-45b8-afc5-4c356cc295f0,5252,ConfusedParent Community,0,0,43846,Parenting
9af3ddd5-ec39-4e55-8439-753480889d3f,737,"SBI PO/Clerk, IBPS PO, SSC  Exam Preparation",0,0,44023,Jobs & Careeer
9b7c84ff-4dfd-4a0d-a2e4-90a9aa9b5b4b,129,NA,0,0,01-09-2019,NA
9bca66aa-95a5-43df-ba5c-b19250fb2357,378,Photographers in hyderabad,0,0,43910,Hobby Groups
9bd23571-b182-4034-ab96-e4a1a5749628,743,CELPIP Target 10,17.76581427,9.153846154,43981,Learning & Education
9c13bed2-def3-4de3-9c0c-0d717aea02da,1022,Success Champions (Where Business Owners Hang Out & Rise Together),0,0,43923,Learning & Education
9c24d45d-3faa-4102-a8d5-7e1cf53ede09,290,Online Shopping Market,0,0,43981,Other
9cb793bd-a7f8-4130-8a54-fdf218419c50,8044,Parenting Discussion,1.205641492,10.77777778,43991,Parenting
9d515f59-42b3-4f67-8d0e-14ebf6170c7c,136,NA,0,0,01-09-2019,NA
9dbfae85-49e8-49c2-a189-a4f6d1b6c947,35443,Health and Fitness Tips,2.506992645,47.4,44020,Fitness & Health
9ddb40cc-e7f4-4572-b737-b02c4ae7bb32,328,Ethnic India,6.079027356,0.428571429,43992,Hobby Groups
9df3e0cb-fb8d-4752-806c-78c78608ee27,35642,Ssb(service selection board),0.019703879,2.5,43996,Learning & Education
9dfefcc7-3c1b-404d-9242-29f1e32d9f17,81,NA,0,0,01-09-2019,NA
9e1af92b-5773-43c4-b946-f3a9e5ac779c,2022,Swankydeal.In - Offer Alerts,0,0,43940,Buy & Sell
9e3229d4-47ee-40d2-af32-95e5dd64a565,2815,Girl Scout Camp Chat (unofficial),0,0,43909,Learning & Education
9e731a51-5949-48c4-964f-db8fc19f2f32,1061,"Forum for Web Developers, Web Designers, UX & UI Designers, QA & HR - India",0,0,43908,Jobs & Careers
9ea8a0a6-2eae-433d-bce8-c01cd3b18725,66,NA,0,0,01-09-2019,NA
9ed16187-f901-4fb7-9e1f-f955f545acde,120,NA,0,0,01-09-2019,NA
9eef8771-85be-4e8c-9810-c2f8d4c34dfe,682,Empowering Entrepreneurs,913.7343927,16.09129512,44044,Others
9f51375e-2b7d-4d04-b0e8-b5017b2329a3,20149,URBAN AND REGIONAL PLANNING STUDENTS FORUM!:.,19.53355639,35.75925926,44028,Learning & Education
9f656718-a621-44e7-92ee-885aec002a21,406,Memers Assemble ......,105.6650246,8.326086957,43991,Entertainment
9f72998e-6b17-4d78-8e3e-20dba59028eb,43668,Wondermoms,80.34811647,42.69278607,44010,Parenting
a0526381-fd08-421b-9e6a-7bd59c63ee92,5220,PHP Student Projects,0.627376426,0.178571429,44041,Learning & Education
a056a48f-189e-477a-9bc4-f700574c28de,792,Bread Of Life,0,0,43920,Other
a05a5730-9171-4cac-8e74-1b50f16938f9,275,Teacher with Technologies (Smart Teachers Group),13.81818182,1,43980,Learning & Education
a09a5e95-c2f5-4c98-994c-ebd2aebcd54d,16413,Fun And Romance,0,0,43955,Entertainment
a163c4d3-bc1f-4ac6-891f-e449a5924037,565,Audio chaska,1.241134752,1.333333333,43955,Entertainment
a184188a-2b65-4c28-b9a7-c2dee3b9270d,126,NA,0,0,01-09-2019,NA
a1d6d2a1-52e9-417b-aac0-fa8236904ec0,887,Patna Photography Club,0,0,43936,Hobby Groups
a1e71883-087e-4263-98f6-460f25be4a8b,96,NA,0,0,01-09-2019,NA
a25676c2-60d1-46d6-9ef0-b0e173d7ad78,12966,BindassKavya Gaming ✅,558.0141101,126.4266834,44036,NA
a269ff9f-2406-4159-8e5a-8111fe74d565,5914,Mumbai working Moms,117.9336276,0.134812018,43913,Parenting
a276830d-8175-4cc0-9824-7f6f4092ae59,718112,நாட்டு மருந்து சித்த மருத்துவம்,414.6500769,791.126522,43855,Medical & Mental Health
a33e5464-a003-4ed5-8f92-92448b17cc55,428,��Raza Ka Deewana��,0,0,44017,Others
a3dab408-7a33-4747-9afb-d57a155aa010,149,NA,0,0,01-09-2019,NA
a4aca25a-a087-4492-bcdc-a0bb46d2cb13,70,NA,0,0,01-09-2019,NA
a4da07c3-3d23-415e-a83b-2bdcc5f97cd2,1124,Motivational Monk,0,0,43986,Faith & Spirituality
a5415b7e-579f-4fa4-a6b6-18393a26b164,94780,I Am With Vishan Arya,0,0,43894,Politics
a543a590-cf61-4401-9e50-505eadc75ddf,104,NA,0,0,01-09-2019,NA
a546d915-7db3-4631-8505-b5426d993cb7,314,Mahaveer Rhyolite Bangalore,16.01208459,25.5,44009,Neighborhood/Local Groups
a5ecebc3-8c31-4c70-a0c6-ffb381edfcad,241,NA,0,0,01-09-2019,NA
a6133ebf-8019-496a-bf45-00d93a09e557,217,NA,0,0,01-09-2019,NA
a621aa7a-044a-4c0d-9724-48ce84ea5a51,39368,Facebook king (Aditya Partap Singh),1056.254062,110.9970845,44033,Entertainment
a647b4ec-ed52-4b14-a57d-34478f92124c,1019,Loot Deal EveryDay,0,0,43977,Buy & Sell
a6bf4aae-da9a-4d4f-b886-5b077025e29e,310,HUM SAB EK HAIN,0,0,43933,NA
a6d07f30-855f-492c-abb2-f6eccf959664,161,NA,0,0,01-09-2019,NA
a78ac988-4287-4ed4-9536-f4adb616f23f,11466,Parent 2 Parent,13.40374377,9.547297297,44012,Parenting
a804444f-ac68-4595-894d-42a0ce5fbf35,4002,Kolkata International Film Festival - KIFF,11.87947641,1.6,43907,Entertainment
a854043d-3e9a-4253-855d-ec07ddc10970,275,ArtCircle,0,0,43950,Lifestyle Beauty Makeup
a8e4c24e-d559-4367-9435-d997890b9c32,118,NA,0,0,01-09-2019,NA
a903ec91-66c1-412a-9515-c01ad1cf1acc,25144,Cloth Diapering India,43.94811544,32.27462687,44036,Parenting
a9963147-218c-4c99-8e55-24e11b764f69,739,Splice Studioz,0,0,43906,Entertainment
aa874ef3-785a-42a2-9871-12c76cd468d6,136,NA,0,0,01-09-2019,NA
aad58b90-d3a8-4baa-b79d-f9ddc27fb597,466,WORLDWIDE DRIVERS,0,0,43942,NA
abaf3cc0-191b-4bcd-a220-ab66dc9f2aca,129,NA,0,0,01-09-2019,NA
abf9db81-b8c9-41fe-8920-c6e25bf69495,278,Attracting Money + Success  2020,0,0,43921,Learning & Education
ac170214-3036-486e-84ae-bcb4760692ae,5869,hot girls,0,0,43889,Entertainment
ac22c4dd-f0cb-4a66-9d72-3dabbb1096e7,211,NA,0,0,01-09-2019,NA
ac498841-866c-495d-8ce6-f9c01169f699,143337,"Mumbai Trade ,Business and Service",0,0,43889,Business-Brand
ad71f548-15c6-4833-9637-69f4f9463449,275,Friends of millionmentorrp,0,0,43950,Entertainment
ad7fb00c-a026-4020-b02b-3e69cbae6a0d,1798,North Delhi Super Moms and Kids,1.861993428,0.214285714,43874,Parenting
ad9e7aeb-afac-494f-8cce-4aa7ef9beb3d,3018,Jamnagar Royal,0,0,43960,Neighborhood/Local Groups
ad9e8958-0f3f-4ad9-b133-b9b13393b879,126182,Cinema Rowdy,0,0,43922,Entertainment
add04090-321c-46bc-aa67-b3b337eb58b4,215,NA,0,0,01-09-2019,NA
adee423d-9fc5-473f-8d7c-8990e877b163,8371,Ladies Suits Manufacturers & Wholesale - Mumbai Delhi Surat Chennai Kolkata,142.0457867,0.207736271,43871,"Lifestyle, Beauty & Makeup"
ae3e6362-5422-440a-b602-264d542f13f2,210,NA,0,0,01-09-2019,NA
ae3eeac3-a226-4dca-aa55-ffc007906ca5,197,NA,0,0,01-09-2019,NA
ae90555f-bdca-4982-ac55-3e769dfff99f,154,NA,0,0,01-09-2019,NA
aefdd77b-9ea3-4c4e-841e-2b5b7fb43f84,72,NA,0,0,01-09-2019,NA
af7ab39f-b820-4341-b846-fe0d38312732,4987,LearnSEO.pro | Learn SEO ☑️,0,0,43885,Learning & Education
b013ac91-7adf-4c2b-bd6e-2106a7ae03b6,52,NA,0,0,01-09-2019,NA
b04cb79b-2dae-4bbd-b15f-8f0c26385b02,1076,Upcoming Chess Tournaments,0,0,43895,Sports & Gaming
b108f5d3-17ba-41f6-914b-745642d0eab2,34865,माझी भरारी,454.7039822,37.82352941,44007,Learning & Education
b119f9e4-6876-4119-b6f7-ac7547a2b567,9804,Top Architects & Interior Designers of Kolkata,23.52024922,1.578441836,43990,Hobbies & Interests
b1516d6b-4a0f-4ae0-b758-c050031eab24,912,Stammering Help & Personality Development : By Ankush Pare,0,0,43937,Learning & Education
b1a29712-f111-47b5-abb1-e3d57da9a92b,51976,Rajasthan Wholesale Market,0,0,43987,Neighborhood/Local Groups
b1fb0e12-81d3-4d32-aa86-427a0e0b64be,356,KPS House,0,0,43991,Entertainment
b2273c9d-3c8f-464c-b10d-dceb893bd172,1034,United by Food,150.8571429,7.516129032,43979,Food Groups
b23b7c10-4ae9-46ee-859b-995f3abdfe23,146282,Tamil HD Movies,400.5369046,185.3856065,44031,Entertainment
b27d405a-16c8-4316-a95f-9d664c61906d,231,NA,0,0,01-09-2019,NA
b2ac7a3e-d4d2-41d7-81e8-e0227a0e57ae,102,NA,0,0,01-09-2019,NA
b2cee929-ecc6-47be-9e50-494a8bbd0612,4921,Writers of Short Stories (English),0,0,43986,Hobbies & Interests
b2ff4c45-00ac-4b63-9e29-7aec8f7e4a6a,63,NA,0,0,01-09-2019,NA
b32bdb74-21ec-408c-871c-efa06d5d0a07,470,Кошачья Life,0,0,43885,Lifestyle Beauty Makeup
b3307b48-4331-4b7c-a152-088fd4c33099,986,NewsPHH Group,0,0,43923,Politics
b347ee73-d044-4223-a4f7-7cd2d379a829,1572,DHARMA RENAISSANCE,0,0,43910,Neighborhood/Local Groups
b35dd8b8-ebc2-41ef-a2a6-23933ca4a252,715,গ্রহ-তারা সাহিত্যপত্র (সমাজ সংগঠন),0,0,44011,Arts
b3ee9209-797a-489b-8773-4b140eabb571,470,Karur clicks,0,0,43866,NA
b465c1ba-f4f1-4146-b087-d6519895664d,83,NA,0,0,01-09-2019,NA
b4e952ef-1640-498d-abbe-7b46be671a0d,751,Dwarka Moms & Dads,28.98550725,0.88034188,44001,Parenting
b5460612-bdfc-4789-a853-ee79b5272b4d,739,Cold Email Closers 🏆 Free Cold Email Resources,34.7767253,5.119047619,43909,Learning & Education
b56298ef-52f0-4af7-b03f-c61758fa2bde,4973,Top Architects & Interior Designers of Chennai,24.78900883,0.534629405,43990,Neighborhood/Local Groups
b57b43d5-963b-4bf2-b772-8b5658d7d6b5,108,NA,0,0,01-09-2019,NA
b5a62941-2221-4b04-8e42-bfb39505f67a,22697,Fused Glass Fanatics (FGF),396.4015485,125.7369902,43844,Hobbies & Interests
b63a2105-af2f-4e1a-8d0a-26be2a707c5f,129,NA,0,0,01-09-2019,NA
b6a817bc-635a-4334-ab40-6766c14895b3,59566,Khesari Lal Yadav Entertainment,507.044287,299.2246521,44004,Entertainment
b6d51011-8a4e-48ff-960e-90d3f1e47cd9,1083,Samajwad Se Hoga,0,0,43904,Politics
b76a6c53-9764-4d88-ab3b-d38b5ae24b09,9123,Surat Startups,0,0,43918,Business-Brand
b8418fee-50e9-4585-9342-6785b21c6e3f,5465,The NextBigWhat Community,0,0,43948,Learning & Education
b865af60-c415-47db-8678-723deb8e54e4,4264,"सरकारी नौकरी, Governments Jobs, GK, SSC, BANK, UPSC, RRB",0,0,43889,Jobs & Careers
b91ee7fe-6497-4ca2-baa4-79e91016da3c,2581,Indian Dance Community,0.658659434,0.307692308,43902,Entertainment
b969c178-645a-425a-8eb6-3867ad91d687,161000,Digital Marketing Enthusiastics,0.004968944,7,43954,Business-Brand
b9aad176-aa84-4586-a816-7c0f93ac9cdb,2532,The Camera Club (Wedding & Modeling) Photographer's,0,0,44013,Entertainment
b9f80ad1-594e-40da-a6fd-437a8c30cf3c,5308,Free Guest Post,30.06782216,2.192,43959,Others
ba1b7eca-a4ef-413e-8dc4-ef7d6df368b3,12554,"Tech News [Android, Apple iPhone]",5.860339199,0.440313112,44030,Others
ba56a470-7822-475f-82dc-c3193266a586,8261,DELHI's Girls & MOM,27.45408101,1.735757576,44006,Others
ba80ceaa-3916-4f45-9f47-f8d294631d03,39175,SSC CGL 2019 (QMaths),0,0,43910,Learning & Education
baf0aefe-9ce8-4644-8dfb-95efd2d5c5d9,24373,Healthy tips in daily life,1.884897644,5.256410256,44029,Fitness & Health
bafc82ab-6e46-463f-b4d8-8016363edf44,4004,Health Beauty Kitchen Group,9.926650367,3.613636364,44031,Cooking & Recipes
bafc8837-c52e-43ab-b994-2badc58c3b39,171,Zozibini Tunzi Miss Universe Fans Club,8.150470219,1.6,43889,Hobby Groups
bb1e2dd3-3ab1-48ff-a91b-8f7210ee6749,156,NA,0,0,01-09-2019,NA
bb3081c7-e870-489a-bff7-61433588b63c,343,BITCOIN EARNERS,0,0,43914,Learning & Education
bb4e193a-9270-4af6-ae68-181541033b43,96,NA,0,0,01-09-2019,NA
bb9996f6-74c3-40a0-babb-259922b7f944,70,NA,0,0,01-09-2019,NA
bba4365d-e359-411c-bf8c-b0d666bb2706,1036,Female Coaches Getting Clients Using Social Media Marketing Organically,0,0,43921,Jobs & Careers
bc28358a-3a2c-4187-9a95-f7f6d08096ba,183,NA,0,0,01-09-2019,NA
bc36e1a5-a516-4abb-ab54-98e63e983a27,265,GGI Community Managers,0,0,43872,NA
bc476165-ff63-4f0a-ab1d-c3dd8d5e8d11,142,NA,0,0,01-09-2019,NA
bce797f8-6061-4a77-94b7-e07d887fcdd1,11432,HOME REMEDIES,7.890429839,2.073825503,43987,Fitness & Health
bd0c6c98-4442-4189-b30a-2762455264a4,172,NA,0,0,01-09-2019,NA
bd275da0-533a-4f4b-a9e2-d10ca928f1ce,15183,Weight Loss Free Tips,6.902515723,24.82352941,44005,Fitness & Health
bd9d13c7-c944-45b9-aba6-81cc428dc8d8,600,Secret Superstar in ‘U’,65.03267974,6.96,44002,Neighborhood/Local Groups
be884c50-4a5e-4d25-93a5-2205eab860fa,4122,பாரம்பரிய நாட்டு மருந்துகள்,41.89944134,6.069672131,43977,Medical & Mental Health
be91c1da-87c4-41db-9af7-153c42b06e24,9929,Strong Moms,1759.949481,79.80798969,43867,Parenting
be96a30d-20af-47c0-8008-2155b688244d,1890,THE7.IN,0.158730159,0,43889,Business-Brand
beb494b4-5ee8-4221-8a0b-59c2f7dd3ed8,7123,Freebies & Deals for Girl Scouts & Youth Groups (Unofficial),0,0,43909,Learning & Education
bed713ee-da3b-41de-9140-b26a90d8f5cf,2206,Success मंत्रा To Clear Exam,0,0,43905,Learning & Education
bf87e49e-8d1d-461e-9570-927cd9dfce1b,2449,New Sarkari Jobs,0,0,43950,Jobs & Careers
bf914b7e-c377-4697-be2f-6e909e99de3a,64351,महाराष्ट्र उद्योजक मंच,55.00946052,15.16636528,44002,Business-Brand
c02ae139-2728-44af-a205-f108f35d9e22,11550,Cryptocurrency News,0.390150858,0.551724138,43951,Hobbies & Interests
c07e9ec4-74e3-444b-b21b-e7e4435c7e5d,77,NA,0,0,01-09-2019,NA
c2731d22-d541-4e1f-a031-3e6717d0f0c5,130183,Shoppers' Darbar ©,154.152487,17.70332743,43939,Buy & Sell
c2bbd0d8-e388-4390-9b84-b95180431490,179,NA,0,0,01-09-2019,NA
c2d262b1-2ec4-4eb6-acfc-9b6c1ede1bb8,142,NA,0,0,01-09-2019,NA
c30f9c7f-7b1b-4df7-8552-bd83a9d44c2a,61,NA,0,0,01-09-2019,NA
c35787f7-389b-42f9-9c7e-ce0b68c927e2,26565,Photoshop Fairy Connection,0,0,43921,Hobbies & Interests
c3b56baf-ae84-41dc-86ab-07f3d2a54738,133,NA,0,0,01-09-2019,NA
c3d8f2d6-bf2b-43b1-ae12-d5bb47566868,329,Building up the Body of Jesus Christ,0,0,43918,Learning & Education
c429472d-ed2b-4379-a516-234bbbb2521a,91,NA,0,0,01-09-2019,NA
c4456112-979e-44f5-8e34-00f9ce43fec4,943,Jobs Abroad For Indians,0,0,43889,Job Groups
c454e3a5-8eb9-4bf3-a04d-672e9e0e90b8,2306,GamesCreed.net | Download Games PC & Android Games Free,7.517554729,29.33333333,44015,Sports & Gaming
c463b0b5-cedc-4df3-aa0c-bf15aa02e1eb,4983,Being Woman Rocks,0,0,43885,"Lifestyle, Beauty & Makeup"
